date,open,high,low,close,volume,ticker
2025-01-14,1244.1,1253.35,1227.25,1238.75,13095266.0,NoventisANCE
2025-01-15,1244.95,1257.0,1241.85,1252.2,9578856.0,NoventisANCE
2025-01-16,1258.9,1275.0,1251.3,1266.45,14117603.0,NoventisANCE
2025-01-17,1322.25,1326.0,1285.0,1302.35,29366277.0,NoventisANCE
2025-01-20,1316.0,1316.0,1300.25,1305.45,14040244.0,NoventisANCE
2025-01-21,1310.5,1313.0,1270.2,1273.7,14562976.0,NoventisANCE
2025-01-22,1278.3,1282.9,1268.7,1277.1,10273590.0,NoventisANCE
2025-01-23,1263.2,1263.2,1263.2,1263.2,1096295.0,NoventisANCE
2025-01-23,1270.0,1277.35,1261.6,1263.65,8720682.0,NoventisANCE
2025-01-24,1266.0,1273.0,1243.5,1246.3,14235970.0,NoventisANCE
2025-01-27,1239.1,1240.45,1220.0,1229.35,9536019.0,NoventisANCE
2025-01-28,1238.0,1244.75,1218.5,1234.4,10568025.0,NoventisANCE
2025-01-29,1236.0,1242.75,1228.05,1235.5,5928156.0,NoventisANCE
2025-01-30,1235.55,1257.0,1232.4,1253.05,9269259.0,NoventisANCE
2025-01-31,1255.85,1267.0,1249.0,1265.1,6584612.0,NoventisANCE
2025-02-01,1265.1,1270.55,1241.0,1264.6,7118453.0,NoventisANCE
2025-02-03,1251.0,1256.0,1237.55,1245.9,9252345.0,NoventisANCE
2025-02-04,1248.05,1288.8,1246.6,1285.2,16691069.0,NoventisANCE
2025-02-05,1282.65,1290.5,1276.7,1278.2,10112028.0,NoventisANCE
2025-02-06,1273.7,1288.0,1270.35,1281.55,9956001.0,NoventisANCE
2025-02-07,1276.15,1283.7,1262.0,1266.7,8764283.0,NoventisANCE
2025-02-10,1264.5,1266.5,1245.55,1253.65,6970972.0,NoventisANCE
2025-02-11,1264.55,1264.55,1230.1,1234.85,8859714.0,NoventisANCE
2025-02-12,1219.45,1226.9,1193.35,1216.55,21131654.0,NoventisANCE
2025-02-13,1217.05,1228.0,1212.0,1216.1,8511216.0,NoventisANCE
2025-02-14,1219.0,1224.0,1205.45,1217.25,10298145.0,NoventisANCE
2025-02-17,1211.1,1227.5,1204.5,1224.9,8166683.0,NoventisANCE
2025-02-18,1224.85,1229.9,1216.1,1225.4,6673250.0,NoventisANCE
2025-02-19,1219.5,1232.75,1217.55,1227.45,6217338.0,NoventisANCE
2025-02-20,1223.95,1239.35,1222.0,1233.0,7795582.0,NoventisANCE
2025-02-21,1228.7,1240.0,1222.15,1228.15,6904025.0,NoventisANCE
2025-02-24,1216.55,1223.25,1210.5,1214.55,7172498.0,NoventisANCE
2025-02-25,1211.0,1221.0,1201.5,1204.0,11552182.0,NoventisANCE
2025-02-27,1212.8,1215.0,1200.65,1207.1,11509215.0,NoventisANCE
2025-02-28,1202.0,1217.35,1193.3,1200.1,23007298.0,NoventisANCE
2025-03-03,1204.0,1206.45,1156.0,1171.25,17944938.0,NoventisANCE
2025-03-04,1162.2,1174.0,1159.55,1161.9,11377373.0,NoventisANCE
2025-03-05,1161.0,1183.0,1157.0,1175.6,8664095.0,NoventisANCE
2025-03-06,1197.0,1213.95,1185.15,1209.6,14468014.0,NoventisANCE
2025-03-07,1216.0,1254.8,1212.0,1249.8,16474965.0,NoventisANCE
2025-03-10,1245.0,1258.0,1235.4,1238.4,11931051.0,NoventisANCE
2025-03-11,1240.0,1249.5,1229.75,1247.3,10089838.0,NoventisANCE
2025-03-12,1258.0,1263.0,1244.0,1257.05,11977555.0,NoventisANCE
2025-03-13,1260.05,1264.15,1243.85,1247.9,9505270.0,NoventisANCE
2025-03-17,1242.15,1257.4,1233.1,1238.85,16640952.0,NoventisANCE
2025-03-18,1238.85,1238.85,1238.85,1238.85,170000.0,NoventisANCE
2025-03-18,1244.7,1248.35,1235.0,1238.8,15745877.0,NoventisANCE
2025-03-19,1241.05,1253.25,1238.8,1247.15,16162399.0,NoventisANCE
2025-03-20,1251.85,1273.0,1250.05,1269.15,15971477.0,NoventisANCE
2025-03-21,1275.0,1281.0,1270.1,1276.35,21780769.0,NoventisANCE
2025-03-24,1291.0,1306.0,1284.25,1302.1,20299319.0,NoventisANCE
2025-03-25,1307.7,1307.7,1282.6,1285.45,13713899.0,NoventisANCE
2025-03-26,1291.0,1293.8,1268.75,1273.05,12074747.0,NoventisANCE
2025-03-27,1278.15,1285.0,1271.3,1278.2,15028056.0,NoventisANCE
2025-03-28,1280.0,1295.75,1269.0,1275.1,18147129.0,NoventisANCE
2025-04-01,1264.6,1277.9,1249.3,1252.6,12099648.0,NoventisANCE
2025-04-02,1247.55,1255.55,1243.9,1251.15,10142590.0,NoventisANCE
2025-04-03,1233.05,1251.8,1233.05,1248.7,7434366.0,NoventisANCE
2025-04-04,1241.1,1245.45,1193.15,1204.7,17908652.0,NoventisANCE
2025-04-07,1132.2,1171.25,1114.85,1165.7,22156106.0,NoventisANCE
2025-04-08,1172.0,1196.6,1163.3,1182.2,19555040.0,NoventisANCE
2025-04-09,1169.5,1189.8,1168.0,1185.35,10223104.0,NoventisANCE
2024-09-02,1839.1,1960.0,1839.1,1945.7,2881173.0,VireonGREEN
2024-09-03,1947.0,1957.5,1891.0,1897.9,923970.0,VireonGREEN
2024-09-04,1877.0,1935.45,1872.0,1930.9,794724.0,VireonGREEN
2024-09-05,1931.55,1947.0,1885.0,1890.3,576528.0,VireonGREEN
2024-09-06,1902.9,1929.45,1852.3,1863.3,777226.0,VireonGREEN
2024-09-09,1865.0,1882.65,1822.4,1865.75,717802.0,VireonGREEN
2024-09-10,1866.0,1893.0,1838.5,1849.7,535037.0,VireonGREEN
2024-09-11,1852.1,1865.0,1809.1,1814.45,515632.0,VireonGREEN
2024-09-12,1822.45,1834.9,1805.3,1811.9,456050.0,VireonGREEN
2024-09-13,1807.0,1819.8,1780.4,1788.2,452365.0,VireonGREEN
2024-09-16,1850.0,1941.65,1833.15,1930.8,5342579.0,VireonGREEN
2024-09-17,1930.8,1978.0,1886.0,1954.4,4392980.0,VireonGREEN
2024-09-18,1940.0,1965.0,1925.1,1950.8,2911792.0,VireonGREEN
2024-09-19,1941.0,1968.35,1905.8,1962.95,4625834.0,VireonGREEN
2024-09-20,1962.95,2019.95,1947.0,2003.95,5657903.0,VireonGREEN
2024-09-23,2028.95,2042.9,1963.05,2031.2,3976960.0,VireonGREEN
2024-09-24,2037.6,2079.65,2023.7,2070.55,2241165.0,VireonGREEN
2024-09-25,2079.0,2087.75,2027.1,2066.75,1112406.0,VireonGREEN
2024-09-26,2080.0,2091.0,2039.2,2057.85,804165.0,VireonGREEN
2024-09-27,2060.0,2084.3,1963.75,1981.85,2301548.0,VireonGREEN
2024-09-30,1985.0,1988.45,1891.9,1902.7,1369027.0,VireonGREEN
2024-10-01,1915.55,1929.55,1880.0,1884.95,798097.0,VireonGREEN
2024-10-03,1865.0,1868.6,1775.75,1807.8,1694940.0,VireonGREEN
2024-10-04,1811.9,1835.0,1780.0,1801.2,883170.0,VireonGREEN
2024-10-07,1801.15,1815.1,1735.0,1752.45,694897.0,VireonGREEN
2024-10-08,1751.0,1822.0,1725.55,1813.85,752389.0,VireonGREEN
2024-10-09,1827.0,1833.95,1779.45,1784.45,542956.0,VireonGREEN
2024-10-10,1804.7,1804.7,1758.2,1780.5,595689.0,VireonGREEN
2024-10-11,1782.0,1807.0,1767.0,1792.2,475444.0,VireonGREEN
2024-10-14,1793.0,1804.35,1765.05,1775.35,369972.0,VireonGREEN
2024-10-15,1777.0,1783.9,1750.0,1763.0,335436.0,VireonGREEN
2024-10-16,1760.0,1774.2,1740.55,1751.05,377378.0,VireonGREEN
2024-10-17,1750.05,1767.7,1719.0,1733.55,355958.0,VireonGREEN
2024-10-18,1735.0,1745.5,1703.0,1736.05,410948.0,VireonGREEN
2024-10-21,1741.0,1753.0,1705.0,1710.8,298218.0,VireonGREEN
2024-10-22,1732.0,1747.4,1668.25,1684.45,809408.0,VireonGREEN
2024-10-23,1684.45,1725.0,1627.85,1702.1,1504049.0,VireonGREEN
2024-10-24,1691.0,1710.85,1681.0,1692.4,472958.0,VireonGREEN
2024-10-25,1700.0,1718.9,1625.0,1644.0,707626.0,VireonGREEN
2024-10-28,1644.0,1661.7,1588.55,1613.15,850381.0,VireonGREEN
2024-10-29,1612.0,1641.0,1588.0,1635.1,540217.0,VireonGREEN
2024-10-30,1615.0,1653.75,1596.65,1634.2,713381.0,VireonGREEN
2024-10-31,1642.1,1664.0,1591.95,1598.3,716981.0,VireonGREEN
2024-11-01,1620.0,1639.55,1614.45,1632.65,132414.0,VireonGREEN
2024-11-04,1625.0,1630.0,1606.3,1611.95,388291.0,VireonGREEN
2024-11-05,1600.0,1655.0,1594.0,1644.25,379955.0,VireonGREEN
2024-11-06,1652.0,1733.95,1636.7,1721.15,966147.0,VireonGREEN
2024-11-07,1725.85,1725.85,1635.0,1642.7,848208.0,VireonGREEN
2024-11-08,1640.05,1645.0,1581.4,1598.55,546531.0,VireonGREEN
2024-11-11,1590.1,1599.55,1550.3,1557.4,430658.0,VireonGREEN
2024-11-12,1550.0,1573.0,1511.0,1524.15,523181.0,VireonGREEN
2024-11-13,1503.0,1542.55,1459.55,1468.45,632049.0,VireonGREEN
2024-11-14,1480.0,1519.95,1473.85,1490.3,571469.0,VireonGREEN
2024-11-18,1512.45,1517.75,1450.0,1456.95,626638.0,VireonGREEN
2024-11-19,1448.05,1467.0,1400.1,1412.7,972102.0,VireonGREEN
2024-11-21,1160.0,1212.0,1132.0,1145.7,9523600.0,VireonGREEN
2024-11-22,1085.0,1219.0,1021.0,1051.8,22036694.0,VireonGREEN
2024-11-25,1080.2,1141.0,933.0,968.8,28623200.0,VireonGREEN
2024-11-26,968.8,968.8,891.85,898.55,7526340.0,VireonGREEN
2024-11-27,890.0,988.4,870.25,988.4,10995732.0,VireonGREEN
2024-11-28,1020.0,1087.2,1014.0,1087.2,7840622.0,VireonGREEN
2024-11-29,1149.0,1368.0,1138.5,1323.9,23771119.0,VireonGREEN
2024-12-02,1360.55,1447.7,1301.9,1327.95,19679024.0,VireonGREEN
2024-12-03,1344.0,1365.0,1305.0,1312.8,7685780.0,VireonGREEN
2024-12-04,1320.0,1330.05,1251.9,1260.85,5109679.0,VireonGREEN
2024-12-05,1270.0,1270.6,1220.0,1229.6,4522158.0,VireonGREEN
2024-12-06,1236.05,1266.85,1205.15,1210.65,3815815.0,VireonGREEN
2024-12-09,1210.65,1236.0,1180.0,1216.95,3505936.0,VireonGREEN
2024-12-10,1224.95,1224.95,1165.35,1176.65,3096278.0,VireonGREEN
2024-12-11,1171.0,1189.45,1143.0,1148.05,2666340.0,VireonGREEN
2024-12-12,1143.85,1249.0,1124.2,1217.95,10821668.0,VireonGREEN
2024-12-13,1220.0,1252.3,1179.3,1198.4,6893497.0,VireonGREEN
2024-12-16,1200.95,1210.5,1163.65,1168.05,2717545.0,VireonGREEN
2024-12-17,1167.9,1178.95,1138.0,1143.25,2303877.0,VireonGREEN
2024-12-18,1145.05,1150.0,1102.0,1105.5,2654966.0,VireonGREEN
2024-12-19,1080.0,1103.55,1062.55,1073.65,2938214.0,VireonGREEN
2024-12-20,1074.9,1119.0,1015.1,1034.35,14340608.0,VireonGREEN
2024-12-23,1049.7,1057.95,1023.6,1034.65,2775914.0,VireonGREEN
2024-12-24,1035.6,1059.05,1020.0,1031.05,2494981.0,VireonGREEN
2024-12-26,1030.25,1082.2,1023.0,1064.25,5614636.0,VireonGREEN
2024-12-27,1065.0,1076.65,1044.25,1054.0,2871766.0,VireonGREEN
2024-12-30,1060.0,1113.7,1042.0,1075.65,6974681.0,VireonGREEN
2024-12-31,1070.95,1070.95,1029.0,1040.7,2589661.0,VireonGREEN
2025-01-01,1040.7,1060.0,1038.95,1046.4,1560588.0,VireonGREEN
2025-01-02,1048.0,1055.9,1035.0,1046.5,1415783.0,VireonGREEN
2025-01-03,1049.65,1069.9,1036.0,1038.25,2143236.0,VireonGREEN
2025-01-06,1039.0,1040.5,980.0,982.6,3322540.0,VireonGREEN
2025-01-07,986.95,1014.8,985.1,1005.5,2637204.0,VireonGREEN
2025-01-08,1010.0,1011.55,981.0,988.95,1702163.0,VireonGREEN
2025-01-09,989.5,1002.0,975.1,977.7,1237540.0,VireonGREEN
2025-01-10,970.05,977.5,940.4,943.05,2096676.0,VireonGREEN
2025-01-13,937.8,937.8,885.0,889.75,2618478.0,VireonGREEN
2025-01-14,898.05,1018.4,897.5,1006.85,17198310.0,VireonGREEN
2025-01-15,1040.0,1080.0,1023.5,1035.05,13279463.0,VireonGREEN
2025-01-16,1107.05,1127.0,1063.4,1070.25,7083726.0,VireonGREEN
2025-01-17,1078.9,1089.5,1056.15,1078.2,3486290.0,VireonGREEN
2025-01-20,1082.0,1088.0,1054.25,1066.75,2463260.0,VireonGREEN
2025-01-21,1063.3,1070.0,1037.75,1045.7,1985986.0,VireonGREEN
2025-01-22,1040.0,1042.8,1007.0,1031.7,2656247.0,VireonGREEN
2025-01-23,1026.0,1049.4,1015.0,1030.25,3052259.0,VireonGREEN
2025-01-24,1037.25,1065.0,1006.0,1012.1,4978974.0,VireonGREEN
2025-01-27,995.1,1003.0,982.95,998.95,2286903.0,VireonGREEN
2025-01-28,999.0,1012.75,965.7,987.3,2102556.0,VireonGREEN
2025-01-29,989.0,1006.35,982.4,987.65,1865241.0,VireonGREEN
2025-01-30,986.0,1001.9,965.7,971.85,1871049.0,VireonGREEN
2025-01-31,973.9,1006.8,971.55,997.55,3123886.0,VireonGREEN
2025-02-01,1010.0,1049.9,986.0,996.5,4230202.0,VireonGREEN
2025-02-03,994.9,994.9,967.5,970.1,1672435.0,VireonGREEN
2025-02-04,973.2,990.0,973.2,983.15,1333100.0,VireonGREEN
2025-02-05,987.05,1028.7,987.05,1017.8,2434579.0,VireonGREEN
2025-02-06,1025.9,1025.9,993.5,997.6,1097383.0,VireonGREEN
2025-02-07,999.9,1009.55,984.1,989.5,1238324.0,VireonGREEN
2025-02-10,996.0,998.95,950.05,954.05,1527205.0,VireonGREEN
2025-02-11,965.0,985.9,938.05,946.2,3770394.0,VireonGREEN
2025-02-12,950.05,956.95,897.05,916.9,4095054.0,VireonGREEN
2025-02-13,927.05,945.95,908.05,913.75,2474769.0,VireonGREEN
2025-02-14,920.0,923.65,873.0,884.4,2874948.0,VireonGREEN
2025-02-17,878.95,900.85,840.45,890.35,4343277.0,VireonGREEN
2025-02-18,899.0,904.9,870.1,897.55,2718141.0,VireonGREEN
2025-02-19,875.25,885.85,860.95,864.7,4121742.0,VireonGREEN
2025-02-20,861.0,883.95,845.0,864.95,3499937.0,VireonGREEN
2025-02-21,864.95,877.0,841.0,849.35,2895228.0,VireonGREEN
2025-02-24,840.0,842.7,819.1,836.05,3682290.0,VireonGREEN
2025-02-25,836.5,867.0,828.65,840.65,5299509.0,VireonGREEN
2025-02-27,848.65,859.45,806.3,811.75,5612214.0,VireonGREEN
2025-02-28,795.1,815.0,760.15,774.4,43947584.0,VireonGREEN
2025-03-03,775.0,808.8,758.0,804.1,5720645.0,VireonGREEN
2025-03-04,783.2,796.65,765.6,768.55,7726332.0,VireonGREEN
2025-03-05,769.0,857.9,769.0,848.7,17902240.0,VireonGREEN
2025-03-06,868.8,872.45,836.0,845.95,10166566.0,VireonGREEN
2025-03-07,840.0,847.3,823.15,837.2,6078435.0,VireonGREEN
2025-03-10,840.9,871.0,823.25,826.05,6595111.0,VireonGREEN
2025-03-11,819.25,834.35,810.6,824.2,3495317.0,VireonGREEN
2025-03-12,834.4,858.0,806.35,853.45,4826264.0,VireonGREEN
2025-03-13,874.0,896.85,858.0,873.65,11779180.0,VireonGREEN
2025-03-17,873.65,908.45,868.85,896.45,5903492.0,VireonGREEN
2025-03-18,904.7,911.9,889.1,900.9,4222109.0,VireonGREEN
2025-03-19,904.05,918.75,901.4,911.2,2980425.0,VireonGREEN
2025-03-20,920.3,927.95,902.05,923.4,3210117.0,VireonGREEN
2025-03-21,925.0,983.35,920.55,954.25,8147557.0,VireonGREEN
2025-03-24,972.0,981.0,949.05,952.9,3632791.0,VireonGREEN
2025-03-25,959.0,966.0,916.0,923.4,3504686.0,VireonGREEN
2025-03-26,921.95,942.0,910.0,912.1,3194761.0,VireonGREEN
2025-03-27,910.0,966.6,905.2,959.9,5918219.0,VireonGREEN
2025-03-28,967.85,976.45,942.05,948.65,4083088.0,VireonGREEN
2025-04-01,948.0,962.0,916.65,919.15,3393666.0,VireonGREEN
2025-04-02,926.9,945.1,910.7,943.05,2965379.0,VireonGREEN
2025-04-03,927.0,966.5,927.0,955.3,3305378.0,VireonGREEN
2025-04-04,949.95,956.0,917.65,923.8,3226540.0,VireonGREEN
2025-04-07,850.0,891.95,850.0,873.3,3317613.0,VireonGREEN
2025-04-08,899.0,908.1,873.3,875.8,3363547.0,VireonGREEN
2025-04-09,874.0,878.95,850.5,860.75,2518172.0,VireonGREEN
2024-09-02,817.3,825.4,813.05,822.15,11813750.0,Tradyne
2024-09-03,822.15,825.95,816.4,824.8,10548350.0,Tradyne
2024-09-04,815.45,818.65,813.65,816.5,10789570.0,Tradyne
2024-09-05,818.35,822.15,814.4,818.75,8395074.0,Tradyne
2024-09-05,820.0,820.0,820.0,818.75,1.0,Tradyne
2024-09-06,811.5,812.9,777.0,782.5,40220096.0,Tradyne
2024-09-09,785.0,788.2,771.0,784.25,21322103.0,Tradyne
2024-09-10,788.0,788.8,777.5,782.65,12824701.0,Tradyne
2024-09-11,780.05,788.0,765.4,768.6,20060665.0,Tradyne
2024-09-12,775.0,789.9,772.75,787.75,17578964.0,Tradyne
2024-09-13,791.0,795.0,785.1,790.85,12950936.0,Tradyne
2024-09-16,790.85,795.0,784.4,785.55,9553736.0,Tradyne
2024-09-17,785.6,787.5,780.55,782.9,10665630.0,Tradyne
2024-09-18,783.8,794.75,782.0,792.75,18324412.0,Tradyne
2024-09-19,795.05,801.35,784.05,789.95,10645478.0,Tradyne
2024-09-20,794.85,794.85,779.5,781.7,21372244.0,Tradyne
2024-09-23,786.0,805.0,784.5,801.85,17309545.0,Tradyne
2024-09-24,799.25,804.25,796.5,798.25,15180653.0,Tradyne
2024-09-25,797.9,798.0,788.7,793.1,18465571.0,Tradyne
2024-09-26,796.0,803.0,791.6,801.85,23198842.0,Tradyne
2024-09-27,801.85,808.0,798.45,802.65,15193681.0,Tradyne
2024-09-30,801.9,802.6,786.45,787.9,15484573.0,Tradyne
2024-10-01,788.0,800.35,788.0,796.95,13280535.0,Tradyne
2024-10-03,789.9,804.0,784.3,794.1,15944135.0,Tradyne
2024-10-04,792.0,809.85,785.25,796.65,20097454.0,Tradyne
2024-10-07,800.0,804.0,765.4,770.65,24267990.0,Tradyne
2024-10-08,772.25,784.4,772.25,781.45,8560960.0,Tradyne
2024-10-09,786.7,804.35,782.05,797.4,18758697.0,Tradyne
2024-10-10,799.0,804.45,795.0,797.1,10241015.0,Tradyne
2024-10-11,797.2,802.7,793.0,799.75,14322720.0,Tradyne
2024-10-14,802.0,809.25,800.8,805.15,8967564.0,Tradyne
2024-10-15,805.5,807.5,801.6,804.65,6252104.0,Tradyne
2024-10-16,802.8,809.0,802.05,805.45,6494240.0,Tradyne
2024-10-17,809.5,819.5,806.0,811.05,18580553.0,Tradyne
2024-10-18,811.1,822.6,802.9,820.4,11704698.0,Tradyne
2024-10-21,824.7,826.45,809.0,813.95,10359618.0,Tradyne
2024-10-22,814.0,816.85,787.5,790.4,16645356.0,Tradyne
2024-10-23,790.0,792.6,779.8,786.0,13866198.0,Tradyne
2024-10-24,786.05,797.0,784.65,794.55,5607500.0,Tradyne
2024-10-25,798.0,800.75,772.0,780.95,9717125.0,Tradyne
2024-10-28,783.8,803.95,783.55,792.05,13757251.0,Tradyne
2024-10-29,796.0,834.85,790.5,832.7,28274791.0,Tradyne
2024-10-30,828.0,833.0,821.05,822.45,15977682.0,Tradyne
2024-10-31,820.0,828.0,813.55,820.2,13402324.0,Tradyne
2024-11-01,822.4,825.6,818.9,821.2,1637141.0,Tradyne
2024-11-04,822.7,837.5,807.1,829.85,14498161.0,Tradyne
2024-11-05,829.85,851.4,826.25,849.2,26254561.0,Tradyne
2024-11-06,849.2,861.4,846.2,854.8,15002433.0,Tradyne
2024-11-07,861.0,862.4,846.7,859.6,15283847.0,Tradyne
2024-11-08,859.6,863.5,834.2,843.15,26139105.0,Tradyne
2024-11-11,846.0,854.0,842.0,847.65,12621337.0,Tradyne
2024-11-12,852.5,853.4,824.3,826.7,11350729.0,Tradyne
2024-11-13,823.35,831.75,804.65,808.65,13756706.0,Tradyne
2024-11-14,808.65,818.0,801.05,804.25,9461484.0,Tradyne
2024-11-18,811.0,816.7,799.25,814.3,9322451.0,Tradyne
2024-11-19,819.0,820.3,800.1,803.0,13677029.0,Tradyne
2024-11-21,798.5,798.5,761.55,780.75,29486577.0,Tradyne
2024-11-22,786.0,819.95,784.05,816.05,20665405.0,Tradyne
2024-11-25,827.0,849.6,825.65,844.45,23434605.0,Tradyne
2024-11-26,844.0,846.7,835.55,839.4,8893744.0,Tradyne
2024-11-27,838.5,842.5,832.1,834.1,8375108.0,Tradyne
2024-11-28,834.1,845.8,830.5,838.85,13505677.0,Tradyne
2024-11-29,841.1,844.05,831.55,838.95,10822949.0,Tradyne
2024-12-02,838.95,842.0,832.7,836.4,6651119.0,Tradyne
2024-12-03,838.0,856.6,836.9,853.95,12186182.0,Tradyne
2024-12-04,853.95,864.0,850.3,859.7,10749716.0,Tradyne
2024-12-05,860.0,871.45,855.6,865.45,14716036.0,Tradyne
2024-12-06,865.25,875.45,857.0,863.65,14520568.0,Tradyne
2024-12-09,859.0,866.85,856.95,858.05,9630346.0,Tradyne
2024-12-10,861.8,868.95,858.05,867.5,7379849.0,Tradyne
2024-12-11,867.5,869.85,860.95,861.6,7006973.0,Tradyne
2024-12-12,861.5,864.3,851.15,853.7,8845103.0,Tradyne
2024-12-13,852.6,862.9,835.0,861.55,9379370.0,Tradyne
2024-12-16,859.8,866.4,857.8,860.95,6432713.0,Tradyne
2024-12-17,858.55,862.6,847.05,850.55,8791216.0,Tradyne
2024-12-17,850.5,850.5,850.5,850.55,1.0,Tradyne
2024-12-18,851.0,852.0,837.0,838.15,8295338.0,Tradyne
2024-12-18,840.75,840.75,840.75,838.15,21.0,Tradyne
2024-12-19,824.6,838.0,820.2,832.8,9453398.0,Tradyne
2024-12-20,834.9,836.0,810.0,812.0,10244198.0,Tradyne
2024-12-23,817.3,824.0,812.2,821.15,4933200.0,Tradyne
2024-12-24,824.25,826.2,809.2,812.05,10602771.0,Tradyne
2024-12-26,813.0,822.85,808.0,812.45,8318714.0,Tradyne
2024-12-27,816.3,818.3,797.2,799.65,10649800.0,Tradyne
2024-12-30,802.0,807.95,785.0,788.3,21515438.0,Tradyne
2024-12-31,786.95,799.2,786.0,794.95,9086044.0,Tradyne
2025-01-01,795.55,798.65,789.5,793.2,7273098.0,Tradyne
2025-01-02,795.0,802.4,787.0,801.2,11398319.0,Tradyne
2025-01-03,801.2,809.5,792.15,793.4,13336514.0,Tradyne
2025-01-06,797.4,797.6,773.15,776.4,11419367.0,Tradyne
2025-01-07,779.85,783.85,774.85,778.75,9669152.0,Tradyne
2025-01-08,780.9,783.95,760.1,771.15,15641490.0,Tradyne
2025-01-08,778.85,778.85,778.85,771.15,5.0,Tradyne
2025-01-09,771.15,771.35,726.25,760.45,15351029.0,Tradyne
2025-01-09,758.1,769.6,758.1,760.45,145.0,Tradyne
2025-01-10,760.35,763.4,742.05,743.25,11779296.0,Tradyne
2025-01-13,741.5,743.95,722.5,729.5,10414733.0,Tradyne
2025-01-14,732.95,757.0,732.95,748.15,11960975.0,Tradyne
2025-01-15,753.15,758.9,750.0,753.7,7792299.0,Tradyne
2025-01-16,760.4,776.7,760.4,766.3,11816079.0,Tradyne
2025-01-17,766.3,767.95,759.4,764.1,5766573.0,Tradyne
2025-01-20,769.0,785.0,767.85,779.25,9198929.0,Tradyne
2025-01-21,784.8,784.9,756.05,759.05,13751780.0,Tradyne
2025-01-22,762.0,763.0,738.0,753.45,9908339.0,Tradyne
2025-01-23,750.0,755.65,743.1,745.9,10986405.0,Tradyne
2025-01-24,749.9,753.7,739.0,744.15,10579213.0,Tradyne
2025-01-27,740.0,755.35,735.9,749.2,11433353.0,Tradyne
2025-01-28,757.0,759.75,745.4,752.4,14140860.0,Tradyne
2025-01-29,753.0,760.8,749.8,758.45,9251973.0,Tradyne
2025-01-30,758.55,765.0,754.75,762.6,11085824.0,Tradyne
2025-01-31,764.9,777.55,759.5,772.9,10083763.0,Tradyne
2025-02-01,774.8,778.75,752.15,766.0,9363077.0,Tradyne
2025-02-03,762.8,762.8,753.15,760.95,7862190.0,Tradyne
2025-02-04,767.0,781.25,765.65,779.2,12020807.0,Tradyne
2025-02-05,780.0,782.0,765.0,766.05,13419162.0,Tradyne
2025-02-06,769.0,770.85,750.05,752.25,32745391.0,Tradyne
2025-02-07,759.8,759.9,731.75,737.2,37240692.0,Tradyne
2025-02-10,740.0,743.9,733.4,736.8,12667049.0,Tradyne
2025-02-11,737.45,740.15,726.55,731.1,13017060.0,Tradyne
2025-02-12,733.15,738.7,717.15,733.15,12697743.0,Tradyne
2025-02-13,734.4,737.5,726.15,727.65,12370571.0,Tradyne
2025-02-14,730.95,732.9,716.2,722.15,10417539.0,Tradyne
2025-02-17,719.05,728.75,711.55,727.7,9093600.0,Tradyne
2025-02-18,727.7,728.25,717.35,725.8,8562003.0,Tradyne
2025-02-19,722.05,734.85,722.05,727.3,6766606.0,Tradyne
2025-02-20,724.9,731.5,723.35,729.7,7423268.0,Tradyne
2025-02-21,727.3,731.7,720.0,722.0,6571602.0,Tradyne
2025-02-24,710.5,719.75,710.5,716.4,6912148.0,Tradyne
2025-02-25,718.95,718.95,710.0,710.9,8599635.0,Tradyne
2025-02-27,716.0,717.7,701.1,703.9,12033139.0,Tradyne
2025-02-28,700.9,701.35,682.6,688.8,15780609.0,Tradyne
2025-03-03,690.15,697.4,680.0,695.3,10598479.0,Tradyne
2025-03-04,693.0,718.45,692.1,716.05,14386214.0,Tradyne
2025-03-05,717.55,731.3,717.0,730.35,10409805.0,Tradyne
2025-03-06,736.0,736.75,727.0,732.05,10928847.0,Tradyne
2025-03-07,732.05,734.85,728.0,732.75,7246729.0,Tradyne
2025-03-10,732.75,738.5,726.6,728.9,7400109.0,Tradyne
2025-03-11,724.9,734.05,722.7,729.85,5538789.0,Tradyne
2025-03-12,730.6,737.0,719.05,723.05,5547762.0,Tradyne
2025-03-13,725.9,731.45,724.5,727.85,5908337.0,Tradyne
2025-03-17,728.9,731.25,722.3,723.15,5149565.0,Tradyne
2025-03-18,726.6,738.45,722.6,736.7,8087710.0,Tradyne
2025-03-19,739.6,749.3,739.1,745.1,7604850.0,Tradyne
2025-03-20,748.0,752.7,744.2,749.55,6963197.0,Tradyne
2025-03-21,749.95,755.6,747.0,753.2,9577327.0,Tradyne
2025-03-24,758.0,782.95,755.1,780.8,12095064.0,Tradyne
2025-03-25,783.9,786.0,769.2,772.85,15190143.0,Tradyne
2025-03-26,772.0,776.05,761.45,764.0,7711852.0,Tradyne
2025-03-27,763.8,775.8,760.5,772.3,15648616.0,Tradyne
2025-03-28,772.1,778.6,767.0,771.5,7628185.0,Tradyne
2025-04-01,766.8,782.75,763.2,771.7,7011125.0,Tradyne
2025-04-02,772.3,777.0,764.3,775.95,5458436.0,Tradyne
2025-04-03,770.0,784.7,769.95,779.2,7956680.0,Tradyne
2025-04-04,779.1,782.9,765.0,767.45,8231194.0,Tradyne
2025-04-07,730.0,753.7,730.0,746.9,14923235.0,Tradyne
2025-04-08,760.0,774.0,758.15,768.6,12911288.0,Tradyne
